Date,Open,High,Low,Close,Volume,Adj Close
2016-06-14,101.209999,101.910004,100.510002,101.190002,3705200,99.961721
2016-06-13,101.980003,102.400002,101.190002,101.209999,4494500,99.981475
2016-06-10,101.550003,102.389999,101.209999,102.00,3601700,100.761887
2016-06-09,101.57,102.349998,101.489998,102.32,3608400,101.078002
2016-06-08,101.449997,102.120003,101.379997,102.07,2566800,100.831037
2016-06-07,101.779999,102.400002,101.449997,101.449997,2539700,100.21856
2016-06-06,100.739998,101.57,100.510002,101.360001,3769200,100.129656
2016-06-03,100.75,100.779999,99.889999,100.43,2251500,99.210944
2016-06-02,100.25,100.809998,100.07,100.790001,2468500,99.566575
2016-06-01,100.089996,100.50,98.75,100.349998,2806900,99.131913
2016-05-31,100.769997,101.199997,100.349998,100.580002,5265700,99.359125
2016-05-27,100.489998,100.769997,100.089996,100.760002,2670300,99.53694
2016-05-26,100.440002,101.00,100.290001,100.410004,2504800,99.19119
2016-05-25,100.290001,100.940002,100.290001,100.32,2354200,99.102279
2016-05-24,99.489998,100.360001,99.419998,99.910004,2953700,98.697259
2016-05-23,98.949997,99.07,98.269997,98.900002,2658900,97.699517
2016-05-20,99.150002,99.889999,98.669998,99.099998,4312100,97.897086
2016-05-19,98.669998,98.940002,97.940002,98.510002,3138900,97.314252
2016-05-18,99.449997,100.50,98.790001,99.290001,3340400,98.084782
2016-05-17,101.660004,101.940002,99.739998,100.059998,4191000,98.193444
2016-05-16,100.050003,102.080002,100.050003,101.82,3469400,99.920614
2016-05-13,101.239998,101.720001,99.959999,100.269997,3280500,98.399525
2016-05-12,101.779999,102.279999,101.150002,101.459999,2866700,99.567329
2016-05-11,102.550003,102.68,101.440002,101.599998,2795900,99.704717
2016-05-10,100.300003,102.419998,100.199997,102.160004,3672000,100.254276
2016-05-09,100.330002,101.370003,99.980003,100.089996,3834200,98.222883
2016-05-06,100.260002,101.290001,99.809998,101.120003,3745500,99.233675
2016-05-05,101.120003,101.230003,99.910004,100.290001,3530300,98.419156
2016-05-04,101.389999,101.779999,100.230003,100.669998,5628300,98.792065
2016-05-03,103.459999,103.870003,101.870003,102.129997,4790600,100.224829
2016-05-02,103.889999,104.900002,103.540001,104.370003,4223600,102.423049
2016-04-29,103.529999,104.940002,103.529999,104.370003,3054000,102.423049
2016-04-28,105.150002,105.589996,103.690002,104.230003,4670400,102.285661
2016-04-27,106.32,107.07,104.879997,105.889999,6338700,103.914691
2016-04-26,105.449997,105.769997,103.620003,104.800003,5515000,102.845027
2016-04-25,105.190002,105.199997,104.279999,105.199997,2768000,103.23756
2016-04-22,105.730003,106.309998,104.93,105.699997,3061900,103.728233
2016-04-21,105.559998,105.959999,105.25,105.43,2628400,103.463273
2016-04-20,105.419998,106.110001,105.199997,105.529999,3823400,103.561406
2016-04-19,105.599998,106.290001,104.510002,105.00,3850500,103.041294
2016-04-18,104.629997,105.339996,104.029999,105.129997,2809100,103.168866
2016-04-15,104.470001,105.160004,104.209999,104.57,3764700,102.619315
2016-04-14,105.00,105.43,101.25,104.68,5217300,102.727263
2016-04-13,103.629997,104.75,103.610001,104.610001,3664500,102.658569
2016-04-12,102.290001,103.480003,102.290001,103.080002,3188700,101.157112
2016-04-11,101.580002,102.93,101.110001,102.139999,4583500,100.234644
2016-04-08,101.440002,102.349998,100.959999,101.32,2755500,99.429941
2016-04-07,99.900002,101.410004,99.669998,100.889999,3844700,99.007962
2016-04-06,99.589996,100.540001,98.419998,100.370003,5070400,98.497666
2016-04-05,99.75,100.349998,99.339996,99.860001,3120400,97.997178
2016-04-04,100.300003,101.18,99.800003,100.269997,3707400,98.399525
2016-04-01,99.389999,100.459999,98.82,99.970001,4038100,98.105126
2016-03-31,100.080002,100.419998,98.989998,100.099998,3832500,98.232698
2016-03-30,100.82,101.00,99.900002,100.25,3010700,98.379902
2016-03-29,98.410004,100.32,98.080002,100.120003,3766600,98.25233
2016-03-28,98.959999,99.290001,98.650002,98.910004,2279700,97.064902
2016-03-24,98.150002,99.080002,98.00,99.059998,2847000,97.212098
2016-03-23,98.769997,99.470001,98.279999,99.110001,3235300,97.261168
2016-03-22,98.68,99.269997,98.309998,98.660004,3510400,96.819566
2016-03-21,99.080002,99.599998,98.790001,99.169998,3996700,97.320047
2016-03-18,99.209999,100.290001,98.82,99.050003,9506900,97.20229
2016-03-17,97.82,99.269997,97.389999,98.839996,4166100,96.996201
2016-03-16,96.199997,98.00,96.00,97.489998,4598300,95.671386
2016-03-15,96.059998,96.699997,95.879997,96.290001,2750100,94.493774
2016-03-14,96.300003,97.370003,96.290001,96.830002,3974500,95.023701
2016-03-11,97.18,97.650002,96.470001,96.75,4031100,94.945192
2016-03-10,96.599998,97.120003,95.050003,96.18,4808600,94.385825
2016-03-09,97.32,97.480003,96.400002,96.599998,4158900,94.797989
2016-03-08,96.139999,97.489998,96.129997,96.900002,5354100,95.092395
2016-03-07,96.550003,97.459999,96.050003,96.919998,6307600,95.112019
2016-03-04,96.169998,97.300003,95.779999,97.00,4674100,95.190528
2016-03-03,95.199997,96.150002,95.07,96.110001,4597900,94.317131
2016-03-02,94.760002,96.00,94.400002,95.529999,5447300,93.747949
2016-03-01,92.220001,95.050003,92.07,95.050003,12353900,93.276907
2016-02-29,97.43,98.870003,96.510002,96.620003,8854200,94.81762
2016-02-26,100.209999,100.550003,96.50,97.690002,14654800,95.867659
2016-02-25,93.910004,98.730003,93.68,98.07,16862800,96.240568
2016-02-24,91.110001,94.150002,91.110001,93.610001,16993300,91.863767
2016-02-23,92.230003,92.43,90.489998,91.599998,11567700,89.89126
2016-02-22,89.190002,94.910004,88.870003,92.370003,21828300,90.646901
2016-02-19,88.349998,88.989998,87.419998,88.230003,11817500,86.58413
2016-02-18,88.550003,89.040001,88.160004,88.360001,4997700,86.711703
2016-02-17,86.709999,88.489998,86.639999,88.120003,5141100,86.476182
2016-02-16,87.339996,87.50,85.559998,86.480003,6960400,84.238712
